,Bullet Chat,Frequency,Source Video Title,Category ID,Channel ID,Source Video View Count
277,黑心店员,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
278,台球,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
279,迪士尼行为,3,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
280,睡不着就来打电动吧,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
281,百草园,3,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
282,后面,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
283,倒回去了又撒了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
284,晚安呐,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
285,有字幕就是熟肉,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
286,我用电脑看的怎么办,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
287,小鲨鱼在墙后偷看,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
288,哈我叛逆我不拖,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
289,不客气希望沃玛越来越好,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
290,墙上少了一块砖,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
291,iPhone橙雾,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
292,哈哈哈凶巴巴的当,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
293,那毛衣是蜘蛛织的啊喂,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
294,游戏,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
295,有没有可能现在是中午,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
296,有人嘛,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
297,居然没迟到,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
298,好有趣,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
299,三连好可爱,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
300,出不去了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
301,辛苦了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
302,你搁那打音游呢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
303,量子擦除,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
304,电脑端可以试试转头,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
305,井绳你是故意找茬是吧,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
306,哈哈哈,4,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
307,哈哈哈店员一直问卖吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
308,毛衣就是蛛丝织的叭,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
309,沃玛的毛衣,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
310,心肺骤停,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
311,获得技能徒手掰电脑,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
312,哈哈哈哈哈哈哈好冷啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
313,可现在是中午啊喂,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
314,好听,4,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
315,看后面的墙,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
316,谢谢你沃玛,14,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
317,北斗七星瓢虫,5,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
318,黑心店员我的六明治,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
319,后面鲨鲨出没,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
320,音游人你怎么骂人啊啊对不起走错了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
321,沃玛晚安,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
322,六次,7,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
323,饺子大雾,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
324,是午安了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
325,强壮音游人,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
326,输了吃土,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
327,小鲨鱼,11,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
328,忧郁波比,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
329,慢羊羊,5,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
330,后面小鲨鱼探头,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
331,完全升华物理,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
332,诶对对对,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
333,心跳停止俱乐部,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
334,好温馨,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
335,音游人DNA动了,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
336,我记得沃玛的毛衣是小蜘蛛送的当时缝的时候掺了蜘蛛丝,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
337,绝望就能发动败者食尘了罢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
338,果然要唱歌啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
339,我怎么头跟着转了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
340,摩多摩多哈哈哈哈哈哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
341,killerqueen大姨煎了八个蛋输了吃土,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
342,注意这个蛋的花纹,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
343,当,4,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
344,还记得吗沃玛的毛衣是蜘蛛丝织的哦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
345,但是我拒绝,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
346,我们,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
347,大中午说晚安的沃玛是,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
348,带制作,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
349,足球踢,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
350,orange,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
351,沃大厨,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
352,小鲨鱼榨了全给你榨了,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
353,店员摔在地上成一团的样子好可爱,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
354,下面店员刚发的朋友圈是亮点,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
355,店员一直说卖吗哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
356,可是现在是中午十二点哎,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
357,电脑看的在旋转电脑,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
358,我不会被骗哒,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
359,中午十二点让观众晚安的沃玛是屑,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
360,恭喜沃玛,15,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
361,温馨提示PC端的各位可以抱着显示器摇动哦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
362,san值狂掉,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
363,举爪举爪,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
364,真的好温馨哪,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
365,不错,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
366,时间倒流这是哪里,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
367,但是你听说过晓美焰吗结果是不会被改变的哦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
368,脑洞好大,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
369,吓我一跳,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
370,暗中观察,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
371,太草了哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
372,赛高你嗨铁鸭子嗒,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
373,冷鱼大佬,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
374,Miss指为错过就是没点到,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
375,温馨提示请不要开始游戏,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
376,它能踢吗,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
377,我时光倒流了,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
378,先加牛肉啊喂,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
379,怪我咯,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
380,盘他,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
381,蛋蛋,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
382,无底脑洞,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
383,H,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
384,因为那件毛衣是蜘蛛织的,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
385,勃勃生机万物竟发的境界犹在眼前,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
386,哦对的对的对的啊不对啊不对不对,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
387,死了啦都你害的啦拜托,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
388,好可爱啊啊啊啊啊啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
389,鲨鱼有被冒犯,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
390,音游人心肺骤停,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
391,我是PC啊啊啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
392,好冷啊,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
393,舌间上的沃玛,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
394,哈哈哈哈哈哈哈哈哈熟肉,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
395,所以蜘蛛你为啥就不能去陪陪螃蟹而是送手柄啊喂,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
396,张口就来,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
397,老好人,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
398,出来吧进度条君,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
399,大哲学家,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
400,乘法交换律,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
401,二回羽状复叶,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
402,音游人震怒,3,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
403,来杯,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
404,暂停一帧一帧看朋友圈哈哈哈哈,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
405,刚睡完还要回笼觉的屑,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
406,原来那个是鹦鹉的嘴啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
407,哇是沃玛的视频,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
408,覆水难收,4,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
409,锅盖比锅小,2,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
410,店员你可真是个天才,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
411,诶刚地上怎么有个服务员,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
412,WOSHIDIANNAO,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
413,瘟腥的故事,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
414,我甚至点了快进,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
415,你不断暂停看字的样子真的好靓仔,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
416,山山,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
417,每一个都暂停来看hhh,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
418,很蓝的啦,18,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
419,突然来到三次元,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
420,乌鸦,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
421,螃蟹坏坏,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
422,它的眼睛为什么这么大,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
423,谢谢沃沃头,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
424,看鹦鹉的嘴,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
425,毛彪应声入网,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
426,为什么你的被子长得像墙一样啊啊,1,warma300万关注啦来纪念一下吧沃玛的生活第七期,47,Warma,3781976
